POA_CODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
POA4753,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,34,3,37,0,37,..,8,0,8,207,212,1949,38,3,42,207,2190,1920,..,..,..,..,1920,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0
POA4754,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,10,0,10,..,19,0,17,0,17,..,3,0,0,130,129,1000,21,4,21,130,1151,992,..,..,..,..,992,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
POA4756,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,8,0,8,28,39,267,18,0,18,28,311,261,..,..,..,..,261,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
POA4757,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,28,28,159,0,0,0,28,184,143,..,..,..,..,143,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
POA4798,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,36,32,316,3,0,4,36,358,302,..,..,..,..,302,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
POA4799,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,68,69,494,13,0,13,68,569,431,..,..,..,..,431,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
POA4800,0,0,0,0,..,11,0,11,0,14,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,25,3,22,0,22,..,93,8,106,0,107,..,16,0,16,450,470,4234,112,8,121,455,4805,3974,..,..,..,..,3974,..,8,0,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,8,0,8,..,20,0,16,0,16,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,8,0,10,3,10,..,5,0,5,0,5,..,0,0,0
POA4801,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,45,0,45,0,45,..,3,0,3,8,8,111,49,0,45,8,160,65,..,..,..,..,65,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7
POA4802,0,0,0,0,..,27,0,27,0,27,..,4,3,8,0,8,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,12,0,12,0,12,..,45,8,52,0,51,..,268,36,305,4,308,..,15,0,15,701,713,4037,276,36,314,701,5052,3810,..,..,..,..,3810,..,13,0,13,0,13,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,7,0,7,..,30,15,43,0,43,..,0,4,5,0,5,..,37,18,51,0,51,..,0,0,0,0,0,..,5,0,5,0,5,..,26,3,24,0,24,..,32,0,30,0,30,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,13,4,14,0,14,..,0,0,0,0,0,..,0,0,0,0,3,..,4,0,4,0,4,..,24,4,20,0,22,..,15,0,15,0,17,..,11,0,11,0,11,..,3,0,0
POA4803,0,0,0,0,..,18,0,18,0,18,..,9,0,9,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,6,7,0,8,..,85,19,103,0,107,..,0,0,0,386,391,511,91,19,109,391,1008,438,..,..,..,..,438,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,13,12,24,0,24,..,0,3,3,0,3,..,14,10,26,0,26,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,9,0,9,0,9,..,4,0,4,0,4,..,12,3,12,0,12,..,6,0,11
POA4804,0,0,0,0,..,13,0,13,0,13,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,3,5,0,5,..,22,4,29,0,29,..,4,0,4,125,125,737,32,4,35,125,886,712,..,..,..,..,712,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
POA4805,0,0,0,0,..,19,0,22,0,19,..,10,0,10,0,10,..,9,0,10,0,10,..,4,0,4,0,4,..,11,0,12,0,12,..,17,7,26,0,22,..,42,7,54,0,54,..,261,136,391,4,394,..,27,0,31,638,663,4550,285,135,421,637,5609,4248,..,..,..,..,4248,..,12,0,12,0,12,..,0,0,0,0,0,..,15,0,15,0,15,..,7,3,7,0,7,..,38,53,93,0,96,..,0,0,0,0,0,..,47,60,107,0,108,..,0,0,0,0,0,..,5,0,8,0,8,..,7,0,7,0,7,..,20,0,20,0,20,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,13,0,12,0,12,..,14,0,14,0,10,..,3,6,10,0,10,..,15,35,46
POA4806,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,79,5,82,0,86,..,4,0,11,152,161,1727,82,5,88,156,1977,1647,..,..,..,..,1647,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,8,0,8,..,0,0,0,0,0,..,11,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,47,12,60,0,57,..,3,0,3,0,3,..,0,0,0
POA4807,0,0,0,0,..,12,0,13,0,11,..,11,3,11,0,11,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,6,8,0,8,..,36,10,42,0,44,..,260,81,341,4,348,..,13,0,11,392,408,4786,273,80,358,402,5542,4677,..,..,..,..,4677,..,17,0,17,0,17,..,0,0,0,0,0,..,8,0,8,0,12,..,10,3,11,0,11,..,3,4,11,0,11,..,0,0,0,0,0,..,12,12,23,0,23,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,16,0,17,0,17,..,0,0,0,0,0,..,3,0,3,0,3,..,0,3,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,8,0,8,..,13,3,19,0,19,..,155,39,193,0,193,..,3,11,17,0,17,..,5,9,15
POA4808,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,4,..,21,0,21,0,24,..,0,0,0,30,33,525,25,0,25,36,582,467,..,..,..,..,467,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,16,0,16,..,0,0,0,0,0,..,0,0,0
POA4809,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,3,7,0,7,..,0,0,0,0,0,..,32,5,33,0,33,..,0,0,0,39,44,466,30,5,37,39,546,403,..,..,..,..,403,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,19,0,17,..,0,0,0,0,0,..,0,0,0
POA4810,0,9,0,9,..,35,0,35,0,39,..,40,3,45,3,46,..,9,0,9,0,7,..,12,0,12,0,12,..,0,0,0,0,0,..,10,0,10,0,13,..,150,32,182,5,181,..,733,80,814,14,830,..,16,0,16,1267,1282,8918,751,80,833,1279,11030,8764,..,..,..,..,8764,..,15,0,15,0,21,..,11,0,15,0,15,..,35,0,31,0,33,..,26,5,33,0,33,..,34,3,43,3,40,..,0,0,0,0,0,..,67,9,79,3,82,..,5,0,5,0,5,..,17,0,17,0,17,..,37,0,41,0,41,..,56,4,57,0,57,..,30,4,38,0,38,..,3,0,3,0,3,..,17,0,17,0,17,..,14,3,18,0,18,..,3,0,3,0,3,..,0,0,0,0,0,..,29,5,31,0,31,..,62,10,70,0,70,..,47,6,52,3,56,..,24,0,24,0,24,..,15,3,17
POA4811,0,0,0,0,..,19,0,17,0,17,..,5,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,7,5,0,5,..,64,16,80,0,81,..,315,45,356,5,360,..,18,0,19,1177,1194,5280,327,41,373,1180,6835,5305,..,..,..,..,5305,..,22,0,26,0,26,..,4,0,4,0,4,..,13,0,10,0,10,..,5,0,7,0,7,..,19,5,24,0,24,..,0,0,0,0,0,..,24,5,33,0,33,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,4,0,4,..,24,0,28,0,28,..,14,0,14,0,14,..,8,0,8,0,8,..,26,0,25,0,25,..,7,0,5,0,5,..,6,0,6,0,6,..,9,0,9,0,9,..,7,0,7,0,7,..,61,3,62,0,62,..,27,0,28,0,28,..,8,0,14,0,14,..,19,9,28
POA4812,0,0,0,0,..,89,0,90,0,91,..,23,0,29,0,29,..,7,0,7,0,11,..,13,3,19,0,19,..,0,0,0,0,0,..,11,0,10,0,10,..,152,52,201,4,209,..,639,93,728,12,741,..,31,3,33,529,564,7835,669,97,761,545,9144,8192,..,..,..,..,8192,..,11,0,11,0,11,..,21,3,25,0,25,..,35,3,37,3,38,..,21,5,30,0,30,..,25,8,31,0,31,..,3,0,3,0,3,..,55,15,65,0,65,..,0,0,0,0,0,..,7,0,7,0,7,..,22,3,29,0,29,..,26,0,26,0,26,..,23,10,35,0,34,..,0,0,0,0,0,..,9,0,9,0,9,..,16,0,17,0,17,..,7,0,7,0,7,..,3,0,3,0,3,..,9,9,18,0,18,..,42,9,57,0,57,..,55,8,59,0,56,..,21,0,22,0,22,..,8,3,11
POA4814,0,24,0,24,..,241,17,257,0,254,..,53,5,60,0,65,..,59,3,64,0,64,..,20,3,18,0,18,..,3,0,3,0,3,..,69,18,85,0,86,..,684,155,837,11,851,..,2144,300,2449,31,2479,..,47,8,59,1866,1924,18874,2196,308,2503,1896,23270,18733,..,..,..,..,18733,..,84,0,84,0,84,..,39,12,50,0,50,..,44,0,45,4,49,..,48,17,63,0,63,..,123,39,160,0,160,..,5,0,5,0,5,..,168,53,226,0,226,..,6,0,8,0,8,..,14,0,18,0,18,..,31,0,31,0,31,..,60,0,65,0,65,..,52,11,64,0,64,..,22,0,22,0,22,..,67,7,76,0,76,..,41,5,52,0,52,..,53,4,61,0,61,..,24,0,26,0,26,..,62,13,71,0,71,..,281,30,303,0,303,..,118,10,126,0,126,..,42,5,43,0,43,..,32,10,41
POA4815,0,0,0,0,..,38,0,38,0,35,..,15,0,14,0,18,..,0,0,0,0,0,..,8,0,9,0,9,..,0,0,0,0,0,..,12,7,15,0,15,..,135,25,154,3,164,..,402,52,451,8,455,..,33,3,37,755,786,9041,434,50,486,762,10286,9493,..,..,..,..,9493,..,7,0,7,0,7,..,0,0,3,0,3,..,39,5,46,0,46,..,7,3,13,0,13,..,9,0,11,0,11,..,0,0,0,0,0,..,15,8,19,0,19,..,0,0,0,0,0,..,7,0,3,0,3,..,10,0,10,0,10,..,20,0,20,4,19,..,9,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,3,0,3,..,14,3,10,0,10,..,21,3,24,0,24,..,12,0,12,0,15,..,7,0,8
POA4816,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,8,18,0,18,..,44,5,48,6,54,..,119,17,139,17,154,..,13,0,14,317,330,4359,135,14,152,329,4845,4006,..,..,..,..,4006,..,6,0,6,0,6,..,0,0,0,0,0,..,24,3,30,4,34,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,14,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,12,0,12,0,12,..,7,0,7,0,7,..,0,0,0
POA4817,0,7,0,7,..,94,3,96,0,96,..,27,0,27,0,27,..,15,0,15,0,15,..,8,3,12,0,12,..,0,0,0,0,0,..,9,5,17,0,17,..,252,43,292,13,308,..,739,95,832,23,853,..,42,3,45,848,890,13068,775,93,868,865,14803,13816,..,..,..,..,13816,..,36,0,36,0,36,..,8,0,11,0,11,..,47,0,46,0,45,..,19,3,23,0,23,..,21,8,31,0,31,..,0,0,0,0,0,..,37,16,54,0,54,..,0,0,0,0,0,..,11,0,11,0,11,..,26,3,25,0,25,..,25,3,33,0,33,..,24,3,30,0,30,..,7,0,7,0,7,..,17,0,20,0,20,..,6,3,13,0,13,..,9,0,9,0,9,..,5,0,5,0,5,..,6,3,6,0,6,..,50,5,57,0,57,..,77,3,80,3,82,..,9,0,6,0,6,..,7,3,13
POA4818,0,3,0,3,..,36,0,33,0,33,..,12,3,19,0,19,..,3,0,3,0,3,..,3,3,5,0,5,..,4,0,3,0,3,..,6,0,6,0,6,..,107,30,140,0,141,..,385,55,436,5,440,..,22,0,28,967,992,12811,409,54,459,970,14240,12645,..,..,..,..,12645,..,33,0,34,0,34,..,4,0,4,0,4,..,24,0,24,0,24,..,8,0,8,0,11,..,10,3,9,0,9,..,0,0,0,0,0,..,19,3,17,0,18,..,0,0,0,0,0,..,15,3,12,0,12,..,14,3,16,0,16,..,42,0,39,0,39,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,6,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,22,0,22,0,21,..,28,4,30,0,28,..,11,0,14,0,14,..,13,0,9
POA4819,0,0,0,0,..,3,0,3,0,3,..,3,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,46,9,57,0,57,..,5,0,5,143,148,971,50,9,57,143,1174,968,..,..,..,..,968,..,5,0,5,0,5,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,0
