POA_CODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
POA4507,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,7,0,5,10,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,3,15,0,0,0,3,0,0,4,0,0,8,0,0,4,9,14,16,30,26,8,101,8,30,31,89,68,111,154,105,69,653,243,777,671,1121,971,1416,1968,1141,365,8656,0,0,0,0,0,0,0,0,0,0,220,614,509,916,796,1186,1510,796,287,6832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,21,0,0,0,0,0,0,0,0,0,0
POA4508,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,5,0,0,9,0,0,0,4,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,11,7,7,3,0,0,31,0,0,5,0,3,0,0,0,0,8,0,0,0,5,3,6,0,3,0,17,0,0,0,4,0,3,0,0,0,10,3,17,12,57,50,49,22,12,0,222,49,99,99,202,99,92,70,66,48,829,728,1544,1330,2289,1294,1089,860,432,157,9733,0,0,0,0,0,0,0,0,0,0,599,1148,1029,1808,893,772,593,299,82,7203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0
POA4509,0,0,0,0,0,3,0,0,0,5,0,6,0,28,10,3,7,0,0,53,0,0,3,13,4,0,0,0,0,18,0,4,3,6,4,0,0,0,0,20,0,0,0,4,4,0,0,0,0,8,0,0,0,4,0,0,0,0,0,4,0,21,10,27,6,3,0,0,0,64,0,0,0,5,3,3,0,0,0,15,0,3,13,7,14,0,4,3,0,44,0,0,7,37,19,9,3,0,0,76,4,43,20,139,87,25,21,20,5,363,61,96,78,286,101,50,30,18,6,724,1411,2747,1893,4611,1885,910,656,307,108,14532,0,0,0,0,0,0,0,0,0,3,1239,1983,1249,2915,920,549,449,202,159,9670,0,0,0,8,0,0,0,0,0,14,0,0,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,3,3,12,7,4,0,0,0,40,0,0,0,9,4,0,0,0,0,17
POA4510,0,0,0,0,3,0,3,0,0,8,0,0,0,0,3,0,3,0,0,12,0,0,32,79,0,0,0,0,0,110,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,18,12,8,4,3,6,62,0,0,0,10,3,8,0,0,0,31,0,0,0,3,0,8,10,5,0,24,0,0,9,6,5,3,3,0,0,29,3,15,25,78,54,50,54,22,10,311,107,198,218,446,217,260,230,156,129,1955,1819,3454,3022,5934,2783,2692,2371,1112,407,23600,0,0,0,0,0,0,0,0,0,0,1476,2902,2626,4614,2088,1995,1601,693,281,18272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,5,0,3,0,0,0,10,0,0,0,9,7,8,4,4,0,36,0,0,0,0,4,0,3,0,0,7
POA4511,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,12,14,11,0,58,20,33,35,71,54,52,63,40,5,366,227,563,461,825,544,592,765,376,74,4429,0,0,0,0,0,0,0,0,0,0,234,530,367,707,398,493,481,210,48,3466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,4,7,4,0,5,0,16,3,20,15,27,34,50,29,4,3,182,87,248,217,380,278,253,205,39,20,1727,0,0,0,0,0,0,0,0,0,0,98,202,187,319,204,155,117,37,12,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA4514,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,9,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,10,3,0,3,0,44,13,39,40,76,58,57,42,21,7,358,166,441,584,1316,542,498,402,166,40,4167,0,0,0,0,0,0,0,0,0,0,166,373,295,608,359,324,232,80,47,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
POA4515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,6,0,3,3,0,25,6,17,10,44,29,30,37,11,0,188,122,286,211,518,256,265,263,118,27,2082,0,0,0,0,0,0,0,0,0,0,104,210,162,298,211,221,190,69,38,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA4516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,0,0,23,3,15,20,37,17,16,17,5,0,126,119,301,313,471,342,227,174,66,13,2031,0,0,0,0,0,0,0,0,0,0,102,243,236,400,232,168,112,28,6,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,8,3,0,7,0,0,35,25,55,44,76,62,44,48,25,10,379,0,0,0,0,0,0,0,0,0,0,19,37,39,58,40,39,43,18,3,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4518,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,6,11,4,0,30,3,12,12,29,28,30,23,8,3,150,127,356,307,534,378,346,308,130,27,2517,0,0,0,0,0,0,0,0,0,0,122,308,256,477,276,252,194,81,21,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA4519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,0,0,0,3,0,0,0,0,0,8,0,3,3,3,6,3,0,5,0,29,14,19,24,87,42,36,47,18,11,304,255,579,459,959,592,491,463,203,77,4068,0,0,0,0,0,0,0,0,0,0,244,549,402,806,434,389,317,133,77,3347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
POA4520,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,5,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,13,0,0,0,6,3,0,0,0,0,11,0,4,5,16,26,23,10,6,0,94,12,52,41,90,78,61,53,16,3,405,334,1161,851,1261,1202,924,648,216,43,6638,0,0,0,0,0,0,0,0,0,0,324,886,619,1046,863,662,429,109,31,4974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0
POA4521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,5,0,3,0,3,7,8,0,3,0,26,19,28,18,55,46,32,20,13,3,240,144,352,222,508,423,330,260,79,25,2344,0,0,0,0,0,0,0,0,0,0,130,316,183,452,265,231,143,51,17,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA4550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,8,3,5,27,6,13,15,45,29,27,14,4,3,166,135,252,286,490,323,322,213,98,21,2142,0,0,0,0,0,0,0,0,0,0,99,250,207,408,231,231,158,45,16,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA4551,0,0,0,0,0,4,5,3,0,17,0,0,0,5,3,9,3,8,0,22,0,0,9,12,0,0,0,0,0,18,0,0,5,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,12,8,24,19,12,16,8,0,97,0,3,0,4,0,0,0,0,0,12,0,4,3,8,6,4,8,0,0,45,0,0,9,16,14,6,3,0,0,51,3,33,21,62,63,45,64,52,29,366,58,129,124,352,207,227,205,149,71,1518,1543,3754,3045,5839,3552,3254,3392,2076,722,27175,0,0,0,0,0,0,0,0,0,3,1326,2987,2370,4785,2680,2734,2747,1547,808,21984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,5,6,35,21,14,11,7,4,104,0,0,0,0,3,4,0,0,0,8
POA4552,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,15,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,0,0,0,4,0,0,7,0,0,3,5,5,20,12,7,4,58,6,20,24,44,38,60,47,18,7,267,144,508,357,579,517,726,827,351,99,4107,0,0,0,0,0,0,0,0,0,0,131,324,247,520,457,577,560,225,80,3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,0,0,17,0,0,0,0,0,0,0,0,0,0
POA4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9,0,7,3,13,6,9,7,3,0,45,5,4,17,64,37,24,17,7,0,172,155,456,373,696,464,360,276,110,21,2912,0,0,0,0,0,0,0,0,0,0,168,415,292,539,341,298,156,55,17,2289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
POA4554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,4,4,0,0,0,23,4,10,14,12,6,20,7,4,0,82,61,156,98,215,146,159,101,23,3,973,0,0,0,0,0,0,0,0,0,0,33,143,64,170,103,107,49,18,7,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4555,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,7,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,11,0,10,6,4,5,10,13,6,4,52,4,21,12,39,39,24,18,11,9,183,160,542,385,733,495,419,387,198,65,3380,0,0,0,0,0,0,0,0,0,0,177,456,294,614,399,340,254,125,72,2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0
POA4556,0,0,0,0,3,0,3,3,0,6,0,6,7,12,3,6,0,0,0,43,0,0,0,10,0,0,0,0,0,11,0,3,5,11,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,23,14,12,14,5,0,100,3,0,0,11,0,0,0,0,0,12,0,3,6,8,4,10,7,5,3,50,0,4,10,21,22,25,11,6,0,91,0,20,49,79,50,50,49,35,19,355,50,87,142,295,171,140,110,90,49,1140,1162,2869,2755,4458,2756,2361,2044,1347,546,20307,0,3,0,0,0,0,0,0,0,3,1017,2442,2307,3478,2133,1860,1671,1096,553,16560,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,9,10,37,8,14,3,5,0,86,0,0,0,3,3,0,3,0,0,11
POA4557,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,6,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,4,12,11,18,9,4,3,0,3,54,0,0,0,4,0,0,0,0,0,3,0,5,9,8,6,0,0,0,0,24,0,0,0,6,0,3,0,0,0,16,0,13,16,48,28,15,18,6,0,142,22,52,99,221,109,71,70,39,10,690,568,1249,1295,2579,1178,1031,828,333,90,9147,0,0,0,0,0,0,0,0,0,0,515,967,1018,1815,908,824,507,203,75,6839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,3,4,21,5,3,4,0,0,43,0,0,0,0,0,0,0,0,0,4
POA4558,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,15,0,0,0,13,0,0,0,0,0,11,0,3,3,3,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,6,0,6,0,0,0,26,0,3,0,8,4,0,0,0,0,14,0,0,0,5,4,3,5,0,0,22,0,0,0,5,3,3,0,0,0,13,0,7,20,70,16,20,24,13,6,164,19,49,84,214,81,120,109,67,31,770,423,770,1040,2497,1076,1252,1134,681,240,9107,0,0,0,0,0,0,0,0,0,0,362,593,867,1620,844,1049,827,538,287,6979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,4,0,3,0,33,0,0,0,0,3,0,0,0,0,3
POA4559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,3,0,10,0,0,0,0,10,8,7,0,4,32,11,24,18,44,38,37,22,19,5,222,173,505,351,652,473,436,331,167,53,3142,0,0,0,0,0,0,0,0,0,0,152,405,275,550,335,316,233,85,42,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0
POA4560,0,0,0,0,0,0,3,0,0,3,0,3,0,3,0,3,3,0,0,9,0,0,3,3,0,0,0,0,0,7,0,3,5,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,8,10,13,9,0,60,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,5,0,0,19,0,0,0,11,10,4,11,0,0,34,4,11,9,52,26,36,31,33,7,197,43,82,103,250,155,147,130,54,29,984,927,2016,1644,3491,1958,2053,1846,962,331,15216,0,0,0,0,0,0,0,0,0,0,848,1733,1391,2950,1687,1641,1339,761,397,12743,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,9,6,9,9,4,0,36,0,0,0,0,0,0,0,0,0,3
POA4561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,4,3,0,3,0,0,0,10,0,0,0,14,8,9,14,5,3,43,0,12,22,69,34,38,34,7,3,225,208,505,414,815,553,589,385,154,30,3652,0,0,0,0,0,0,0,0,0,0,207,433,330,650,417,395,254,93,20,2796,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0
POA4562,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,5,3,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,11,0,0,3,0,4,3,0,0,0,19,0,6,4,4,14,14,8,8,0,56,6,24,17,61,48,41,34,11,6,257,165,623,419,739,681,615,519,179,43,3984,0,0,0,0,0,0,0,0,0,0,190,526,314,603,517,436,278,78,22,2956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,3,0,0,20,0,0,0,0,0,0,0,0,0,0
POA4563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,9,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,6,3,0,0,0,16,0,4,0,14,4,13,16,8,8,60,9,27,18,51,45,48,45,12,7,253,178,588,393,748,606,699,608,261,64,4141,0,0,0,0,0,0,0,0,0,0,174,508,329,678,498,523,371,166,78,3320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
